File,Signature,StartLine,EndLine,Suspiciousness
org.apache.commons.lang3.Validate,"('exclusiveBetween(java.lang.Object,java.lang.Object,java.lang.Comparable)',)",893,897,0.0
org.apache.commons.lang3.Validate,"('exclusiveBetween(java.lang.Object,java.lang.Object,java.lang.Comparable,java.lang.String,java.lang.Object[])',)",916,920,0.0
org.apache.commons.lang3.Validate,"('isInstanceOf(java.lang.Class,java.lang.Object)',)",939,943,0.0
org.apache.commons.lang3.Validate,"('isInstanceOf(java.lang.Class,java.lang.Object,java.lang.String,java.lang.Object[])',)",961,965,0.0
org.apache.commons.lang3.Validate,"('isAssignableFrom(java.lang.Class,java.lang.Class)',)",984,988,0.0
org.apache.commons.lang3.Validate,"('isAssignableFrom(java.lang.Class,java.lang.Class,java.lang.String,java.lang.Object[])',)",1009,1013,0.0
org.apache.commons.lang3.exception.CloneFailedException,"('CloneFailedException(java.lang.String)',)",40,41,0.0
org.apache.commons.lang3.exception.CloneFailedException,"('CloneFailedException(java.lang.Throwable)',)",50,51,0.0
org.apache.commons.lang3.exception.CloneFailedException,"('CloneFailedException(java.lang.String,java.lang.Throwable)',)",61,62,0.0
org.apache.commons.lang3.text.StrMatcher,"('StrMatcher()',)",216,217,0.0
org.apache.commons.lang3.text.StrMatcher,"('<clinit>()',)",37,70,0.0
org.apache.commons.lang3.text.StrMatcher,"('commaMatcher()',)",80,80,0.0
org.apache.commons.lang3.text.StrMatcher,"('tabMatcher()',)",89,89,0.0
org.apache.commons.lang3.text.StrMatcher,"('spaceMatcher()',)",98,98,0.0
org.apache.commons.lang3.text.StrMatcher,"('splitMatcher()',)",108,108,0.0
org.apache.commons.lang3.text.StrMatcher,"('trimMatcher()',)",117,117,0.0
org.apache.commons.lang3.text.StrMatcher,"('singleQuoteMatcher()',)",126,126,0.0
org.apache.commons.lang3.text.StrMatcher,"('doubleQuoteMatcher()',)",135,135,0.0
org.apache.commons.lang3.text.StrMatcher,"('quoteMatcher()',)",144,144,0.0
org.apache.commons.lang3.text.StrMatcher,"('noneMatcher()',)",153,153,0.0
org.apache.commons.lang3.text.StrMatcher,"('charMatcher(char)',)",163,163,0.0
org.apache.commons.lang3.text.StrMatcher,"('charSetMatcher(char[])',)",173,179,0.0
org.apache.commons.lang3.text.StrMatcher,"('charSetMatcher(java.lang.String)',)",189,195,0.0
org.apache.commons.lang3.text.StrMatcher,"('stringMatcher(java.lang.String)',)",205,208,0.0
org.apache.commons.lang3.text.StrMatcher,"('isMatch(char[],int)',)",267,267,0.0
org.apache.commons.lang3.text.ExtendedMessageFormat,"('ExtendedMessageFormat(java.lang.String,java.util.Map)',)",113,114,0.0
org.apache.commons.lang3.text.ExtendedMessageFormat,"('toPattern()',)",136,136,0.0
org.apache.commons.lang3.text.ExtendedMessageFormat,"('setFormat(int,java.text.Format)',)",220,220,0.0
org.apache.commons.lang3.text.ExtendedMessageFormat,"('setFormatByArgumentIndex(int,java.text.Format)',)",232,232,0.0
org.apache.commons.lang3.text.ExtendedMessageFormat,"('setFormats(java.text.Format[])',)",243,243,0.0
org.apache.commons.lang3.text.ExtendedMessageFormat,"('setFormatsByArgumentIndex(java.text.Format[])',)",254,254,0.0
org.apache.commons.lang3.text.ExtendedMessageFormat,"('getFormat(java.lang.String)',)",277,290,0.0
org.apache.commons.lang3.text.ExtendedMessageFormat,"('readArgumentIndex(java.lang.String,java.text.ParsePosition)',)",301,331,0.0
org.apache.commons.lang3.text.ExtendedMessageFormat,"('parseFormatDescription(java.lang.String,java.text.ParsePosition)',)",343,363,0.0
org.apache.commons.lang3.text.ExtendedMessageFormat,"('insertFormats(java.lang.String,java.util.ArrayList)',)",375,408,0.0
org.apache.commons.lang3.text.ExtendedMessageFormat,"('seekNonWs(java.lang.String,java.text.ParsePosition)',)",418,424,0.0
org.apache.commons.lang3.text.ExtendedMessageFormat,"('next(java.text.ParsePosition)',)",433,434,0.0
org.apache.commons.lang3.text.ExtendedMessageFormat,"('appendQuotedString(java.lang.String,java.text.ParsePosition,java.lang.StringBuilder,boolean)',)",449,473,0.0
org.apache.commons.lang3.text.ExtendedMessageFormat,"('getQuotedString(java.lang.String,java.text.ParsePosition,boolean)',)",486,487,0.0
org.apache.commons.lang3.text.ExtendedMessageFormat,"('containsElements(java.util.Collection)',)",495,503,0.0
